trial_id,review_id,m1_profile,m2_profile,interaction_style,m1_gender,m2_gender,m1_initial,m2_initial,m1_final,m2_final,m1_changed,m2_changed,m1_toward_m2,m2_toward_m1,m1_change_magnitude,m2_change_magnitude,initial_disagreement
23,15401,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.89,0.87,0.88,0.89,True,True,True,True,0.010000000000000009,0.020000000000000018,0.020000000000000018
24,11087,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.05,0.02,0.03,0.05,True,True,True,True,0.020000000000000004,0.030000000000000002,0.030000000000000002
25,9962,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.45,0.45,0.45,0.45,False,False,False,False,0.0,0.0,0.0
26,8793,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.52,0.55,0.55,0.53,True,True,True,True,0.030000000000000027,0.020000000000000018,0.030000000000000027
27,24598,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
28,10161,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.1,0.15,0.12,0.1,True,True,True,True,0.01999999999999999,0.04999999999999999,0.04999999999999999
29,5060,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.3,0.35,0.34,0.33,True,True,True,True,0.040000000000000036,0.019999999999999962,0.04999999999999999
30,10709,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.1,0.1,0.2,0.15,True,True,False,False,0.1,0.04999999999999999,0.0
31,6876,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.15,0.2,0.2,0.2,True,False,True,False,0.05000000000000002,0.0,0.05000000000000002
32,16984,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.65,0.65,0.65,0.68,False,True,False,False,0.0,0.030000000000000027,0.0
33,7683,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.45,0.55,0.55,0.5,True,True,True,True,0.10000000000000003,0.050000000000000044,0.10000000000000003
34,11308,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.1,0.1,0.1,0.1,False,False,False,False,0.0,0.0,0.0
35,3983,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.1,0.1,0.1,0.15,False,True,False,False,0.0,0.04999999999999999,0.0
36,17470,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.92,0.92,0.92,0.92,False,False,False,False,0.0,0.0,0.0
37,4125,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.1,0.05,0.05,0.05,True,False,True,False,0.05,0.0,0.05
38,19169,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.84,0.86,0.86,0.85,True,True,True,True,0.020000000000000018,0.010000000000000009,0.020000000000000018
39,4813,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.05,0.1,0.1,0.07,True,True,True,True,0.05,0.03,0.05
40,12091,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.1,0.1,0.1,0.1,False,False,False,False,0.0,0.0,0.0
41,6639,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.05,0.05,0.05,0.05,False,False,False,False,0.0,0.0,0.0
42,12621,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.75,0.75,0.75,0.75,False,False,False,False,0.0,0.0,0.0
43,7207,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.3,0.3,0.3,0.4,False,True,False,False,0.0,0.10000000000000003,0.0
44,1031,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.15,0.05,0.1,0.1,True,True,True,True,0.04999999999999999,0.05,0.09999999999999999
45,7709,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.2,0.2,0.2,0.2,False,False,False,False,0.0,0.0,0.0
46,24126,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.95,0.95,0.95,0.95,False,False,False,False,0.0,0.0,0.0
47,22584,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.92,0.95,0.95,0.94,True,True,True,True,0.029999999999999916,0.010000000000000009,0.029999999999999916
48,10904,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.05,0.05,0.05,0.05,False,False,False,False,0.0,0.0,0.0
49,16905,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
50,520,team_member_(equal_standing),team_member_(equal_standing),neutral,male,male,0.25,0.3,0.3,0.28,True,True,True,True,0.04999999999999999,0.019999999999999962,0.04999999999999999
