trial_id,review_id,m1_profile,m2_profile,interaction_style,m1_gender,m2_gender,m1_initial,m2_initial,m1_final,m2_final,m1_changed,m2_changed,m1_toward_m2,m2_toward_m1,m1_change_magnitude,m2_change_magnitude,initial_disagreement
15,14485,Master's,Master's,neutral,male,male,0.75,0.78,0.78,0.77,True,True,True,True,0.030000000000000027,0.010000000000000009,0.030000000000000027
16,4933,Master's,Master's,neutral,male,male,0.1,0.15,0.15,0.1,True,True,True,True,0.04999999999999999,0.04999999999999999,0.04999999999999999
17,4596,Master's,Master's,neutral,male,male,0.25,0.15,0.15,0.2,True,True,True,True,0.1,0.05000000000000002,0.1
18,5377,Master's,Master's,neutral,male,male,0.12,0.15,0.15,0.12,True,True,True,True,0.03,0.03,0.03
19,10728,Master's,Master's,neutral,male,male,0.2,0.15,0.15,0.2,True,True,True,True,0.05000000000000002,0.05000000000000002,0.05000000000000002
20,12102,Master's,Master's,neutral,male,male,0.2,0.25,0.2,0.2,False,True,False,True,0.0,0.04999999999999999,0.04999999999999999
21,7600,Master's,Master's,neutral,male,male,0.15,0.15,0.15,0.15,False,False,False,False,0.0,0.0,0.0
22,19679,Master's,Master's,neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
23,178,Master's,Master's,neutral,male,male,0.1,0.15,0.15,0.1,True,True,True,True,0.04999999999999999,0.04999999999999999,0.04999999999999999
25,7823,Master's,Master's,neutral,male,male,0.1,0.15,0.15,0.1,True,True,True,True,0.04999999999999999,0.04999999999999999,0.04999999999999999
26,24283,Master's,Master's,neutral,male,male,0.9,0.95,0.95,0.92,True,True,True,True,0.04999999999999993,0.029999999999999916,0.04999999999999993
27,21436,Master's,Master's,neutral,male,male,0.92,0.95,0.95,0.92,True,True,True,True,0.029999999999999916,0.029999999999999916,0.029999999999999916
28,1950,Master's,Master's,neutral,male,male,0.05,0.15,0.05,0.1,False,True,False,True,0.0,0.04999999999999999,0.09999999999999999
29,19794,Master's,Master's,neutral,male,male,0.9,0.92,0.92,0.91,True,True,True,True,0.020000000000000018,0.010000000000000009,0.020000000000000018
30,17039,Master's,Master's,neutral,male,male,0.9,0.92,0.92,0.91,True,True,True,True,0.020000000000000018,0.010000000000000009,0.020000000000000018
31,1847,Master's,Master's,neutral,male,male,0.05,0.1,0.1,0.1,True,False,True,False,0.05,0.0,0.05
32,16982,Master's,Master's,neutral,male,male,0.75,0.85,0.85,0.8,True,True,True,True,0.09999999999999998,0.04999999999999993,0.09999999999999998
33,976,Master's,Master's,neutral,male,male,0.15,0.15,0.15,0.15,False,False,False,False,0.0,0.0,0.0
34,1670,Master's,Master's,neutral,male,male,0.12,0.1,0.1,0.12,True,True,True,True,0.01999999999999999,0.01999999999999999,0.01999999999999999
35,5683,Master's,Master's,neutral,male,male,0.2,0.35,0.35,0.25,True,True,True,True,0.14999999999999997,0.09999999999999998,0.14999999999999997
36,22271,Master's,Master's,neutral,male,male,0.92,0.88,0.9,0.92,True,True,True,True,0.020000000000000018,0.040000000000000036,0.040000000000000036
37,6409,Master's,Master's,neutral,male,male,0.12,0.15,0.15,0.12,True,True,True,True,0.03,0.03,0.03
38,21592,Master's,Master's,neutral,male,male,0.88,0.92,0.92,0.9,True,True,True,True,0.040000000000000036,0.020000000000000018,0.040000000000000036
39,845,Master's,Master's,neutral,male,male,0.1,0.15,0.15,0.1,True,True,True,True,0.04999999999999999,0.04999999999999999,0.04999999999999999
40,15447,Master's,Master's,neutral,male,male,0.9,0.9,0.9,0.9,False,False,False,False,0.0,0.0,0.0
41,13682,Master's,Master's,neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
42,6396,Master's,Master's,neutral,male,male,0.1,0.15,0.12,0.1,True,True,True,True,0.01999999999999999,0.04999999999999999,0.04999999999999999
43,4086,Master's,Master's,neutral,male,male,0.2,0.1,0.2,0.2,False,True,False,True,0.0,0.1,0.1
44,23450,Master's,Master's,neutral,male,male,0.65,0.65,0.65,0.68,False,True,False,False,0.0,0.030000000000000027,0.0
45,5720,Master's,Master's,neutral,male,male,0.15,0.15,0.15,0.15,False,False,False,False,0.0,0.0,0.0
46,8494,Master's,Master's,neutral,male,male,0.1,0.15,0.15,0.1,True,True,True,True,0.04999999999999999,0.04999999999999999,0.04999999999999999
47,10154,Master's,Master's,neutral,male,male,0.12,0.2,0.2,0.15,True,True,True,True,0.08000000000000002,0.05000000000000002,0.08000000000000002
48,24443,Master's,Master's,neutral,male,male,0.9,0.85,0.9,0.9,False,True,False,True,0.0,0.050000000000000044,0.050000000000000044
49,24552,Master's,Master's,neutral,male,male,0.45,0.25,0.25,0.4,True,True,True,True,0.2,0.15000000000000002,0.2
50,2308,Master's,Master's,neutral,male,male,0.2,0.32,0.32,0.25,True,True,True,True,0.12,0.07,0.12
