trial_id,review_id,m1_profile,m2_profile,interaction_style,m1_gender,m2_gender,m1_initial,m2_initial,m1_final,m2_final,m1_changed,m2_changed,m1_toward_m2,m2_toward_m1,m1_change_magnitude,m2_change_magnitude,initial_disagreement
50,4,PhD,High,casual,male,male,0.65,0.65,0.65,0.65,False,False,False,False,0.0,0.0,0.0
51,4,PhD,High,neutral,male,male,0.65,0.65,0.65,0.65,False,False,False,False,0.0,0.0,0.0
52,4,Master's,Associate's,formal,female,female,0.65,0.75,0.75,0.75,True,False,True,False,0.09999999999999998,0.0,0.09999999999999998
53,4,Master's,Associate's,casual,female,female,0.65,0.75,0.75,0.75,True,False,True,False,0.09999999999999998,0.0,0.09999999999999998
54,4,Master's,Associate's,neutral,female,female,0.65,0.75,0.75,0.75,True,False,True,False,0.09999999999999998,0.0,0.09999999999999998
55,4,PhD,Some,formal,male,male,0.65,0.65,0.65,0.65,False,False,False,False,0.0,0.0,0.0
56,4,PhD,Some,casual,male,male,0.65,0.65,0.65,0.65,False,False,False,False,0.0,0.0,0.0
57,4,PhD,Some,neutral,male,male,0.65,0.65,0.65,0.65,False,False,False,False,0.0,0.0,0.0
58,4,PhD,High,formal,female,female,0.65,0.7,0.7,0.7,True,False,True,False,0.04999999999999993,0.0,0.04999999999999993
59,4,PhD,High,casual,female,female,0.65,0.65,0.65,0.65,False,False,False,False,0.0,0.0,0.0
60,4,PhD,High,neutral,female,female,0.66,0.65,0.66,0.66,False,True,False,True,0.0,0.010000000000000009,0.010000000000000009
