trial_id,review_id,m1_profile,m2_profile,interaction_style,m1_gender,m2_gender,m1_initial,m2_initial,m1_final,m2_final,m1_changed,m2_changed,m1_toward_m2,m2_toward_m1,m1_change_magnitude,m2_change_magnitude,initial_disagreement
29,18219,no_status,no_status,neutral,male,male,0.45,0.35,0.4,0.4,True,True,True,True,0.04999999999999999,0.050000000000000044,0.10000000000000003
30,17085,no_status,no_status,neutral,male,male,0.65,0.65,0.65,0.65,False,False,False,False,0.0,0.0,0.0
31,15395,no_status,no_status,neutral,male,male,0.65,0.65,0.65,0.65,False,False,False,False,0.0,0.0,0.0
32,17083,no_status,no_status,neutral,male,male,0.75,0.65,0.7,0.7,True,True,True,True,0.050000000000000044,0.04999999999999993,0.09999999999999998
33,9100,no_status,no_status,neutral,male,male,0.3,0.15,0.2,0.2,True,True,True,True,0.09999999999999998,0.05000000000000002,0.15
34,15299,no_status,no_status,neutral,male,male,0.92,0.92,0.92,0.92,False,False,False,False,0.0,0.0,0.0
35,9005,no_status,no_status,neutral,male,male,0.05,0.05,0.05,0.05,False,False,False,False,0.0,0.0,0.0
36,17243,no_status,no_status,neutral,male,male,0.9,0.9,0.9,0.9,False,False,False,False,0.0,0.0,0.0
37,3609,no_status,no_status,neutral,male,male,0.05,0.1,0.05,0.07,False,True,False,True,0.0,0.03,0.05
38,4920,no_status,no_status,neutral,male,male,0.1,0.15,0.13,0.1,True,True,True,True,0.03,0.04999999999999999,0.04999999999999999
39,11549,no_status,no_status,neutral,male,male,0.1,0.1,0.1,0.1,False,False,False,False,0.0,0.0,0.0
40,15656,no_status,no_status,neutral,male,male,0.88,0.92,0.92,0.9,True,True,True,True,0.040000000000000036,0.020000000000000018,0.040000000000000036
41,243,no_status,no_status,neutral,male,male,0.2,0.25,0.23,0.2,True,True,True,True,0.03,0.04999999999999999,0.04999999999999999
42,4351,no_status,no_status,neutral,male,male,0.2,0.35,0.28,0.25,True,True,True,True,0.08000000000000002,0.09999999999999998,0.14999999999999997
43,5598,no_status,no_status,neutral,male,male,0.05,0.12,0.12,0.09,True,True,True,True,0.06999999999999999,0.03,0.06999999999999999
44,16740,no_status,no_status,neutral,male,male,0.85,0.85,0.85,0.84,False,True,False,False,0.0,0.010000000000000009,0.0
45,16040,no_status,no_status,neutral,male,male,0.95,0.85,0.9,0.9,True,True,True,True,0.04999999999999993,0.050000000000000044,0.09999999999999998
46,18189,no_status,no_status,neutral,male,male,0.85,0.95,0.95,0.9,True,True,True,True,0.09999999999999998,0.04999999999999993,0.09999999999999998
47,16459,no_status,no_status,neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
48,6049,no_status,no_status,neutral,male,male,0.52,0.45,0.48,0.49,True,True,True,True,0.040000000000000036,0.03999999999999998,0.07
49,4636,no_status,no_status,neutral,male,male,0.2,0.25,0.25,0.2,True,True,True,True,0.04999999999999999,0.04999999999999999,0.04999999999999999
50,24232,no_status,no_status,neutral,male,male,0.35,0.35,0.35,0.35,False,False,False,False,0.0,0.0,0.0
