trial_id,review_id,m1_profile,m2_profile,interaction_style,m1_gender,m2_gender,m1_initial,m2_initial,m1_final,m2_final,m1_changed,m2_changed,m1_toward_m2,m2_toward_m1,m1_change_magnitude,m2_change_magnitude,initial_disagreement
37,14718,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.92,0.92,0.92,0.92,False,False,False,False,0.0,0.0,0.0
38,24520,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
39,10840,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.15,0.15,0.15,0.15,False,False,False,False,0.0,0.0,0.0
40,12026,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.2,0.3,0.2,0.2,False,True,False,True,0.0,0.09999999999999998,0.09999999999999998
41,4465,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.1,0.15,0.1,0.1,False,True,False,True,0.0,0.04999999999999999,0.04999999999999999
42,2143,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.12,0.15,0.12,0.12,False,True,False,True,0.0,0.03,0.03
43,15914,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.45,0.65,0.65,0.45,True,True,True,True,0.2,0.2,0.2
44,10063,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.15,0.1,0.15,0.15,False,True,False,True,0.0,0.04999999999999999,0.04999999999999999
45,22787,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.92,0.95,0.95,0.92,True,True,True,True,0.029999999999999916,0.029999999999999916,0.029999999999999916
46,14076,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
47,5264,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.12,0.05,0.09,0.12,True,True,True,True,0.03,0.06999999999999999,0.06999999999999999
48,9641,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.1,0.2,0.2,0.1,True,True,True,True,0.1,0.1,0.1
49,14873,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.92,0.92,0.85,True,True,True,True,0.07000000000000006,0.07000000000000006,0.07000000000000006
50,22205,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.75,0.65,0.75,0.75,False,True,False,True,0.0,0.09999999999999998,0.09999999999999998
51,19557,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.75,0.9,0.9,0.8,True,True,True,True,0.15000000000000002,0.09999999999999998,0.15000000000000002
52,23961,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
53,6702,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.2,0.15,0.2,0.2,False,True,False,True,0.0,0.05000000000000002,0.05000000000000002
54,2182,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.25,0.2,0.2,0.25,True,True,True,True,0.04999999999999999,0.04999999999999999,0.04999999999999999
55,10674,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.1,0.15,0.1,0.1,False,True,False,True,0.0,0.04999999999999999,0.04999999999999999
56,20872,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.95,0.95,0.95,0.95,False,False,False,False,0.0,0.0,0.0
57,6142,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.12,0.15,0.12,0.12,False,True,False,True,0.0,0.03,0.03
58,7885,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.1,0.15,0.1,0.1,False,True,False,True,0.0,0.04999999999999999,0.04999999999999999
59,12761,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.9,0.85,0.9,0.9,False,True,False,True,0.0,0.050000000000000044,0.050000000000000044
60,10660,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.2,0.15,0.2,0.2,False,True,False,True,0.0,0.05000000000000002,0.05000000000000002
61,23975,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.95,0.95,0.95,0.95,False,False,False,False,0.0,0.0,0.0
62,12746,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.65,0.65,0.65,0.65,False,False,False,False,0.0,0.0,0.0
63,3722,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.2,0.15,0.2,0.2,False,True,False,True,0.0,0.05000000000000002,0.05000000000000002
64,14169,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.95,0.95,0.85,True,True,True,True,0.09999999999999998,0.09999999999999998,0.09999999999999998
65,18045,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.93,0.93,0.85,True,True,True,True,0.08000000000000007,0.08000000000000007,0.08000000000000007
66,3241,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.12,0.1,0.12,0.12,False,True,False,True,0.0,0.01999999999999999,0.01999999999999999
67,548,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.15,0.2,0.15,0.15,False,True,False,True,0.0,0.05000000000000002,0.05000000000000002
68,8254,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.25,0.35,0.35,0.25,True,True,True,True,0.09999999999999998,0.09999999999999998,0.09999999999999998
69,20632,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.75,0.85,0.85,0.75,True,True,True,True,0.09999999999999998,0.09999999999999998,0.09999999999999998
70,1315,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.2,0.25,0.2,0.2,False,True,False,True,0.0,0.04999999999999999,0.04999999999999999
71,20234,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.95,0.95,0.95,0.95,False,False,False,False,0.0,0.0,0.0
72,14997,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.75,0.85,0.85,False,True,False,True,0.0,0.09999999999999998,0.09999999999999998
73,7819,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.45,0.6,0.55,0.45,True,True,True,True,0.10000000000000003,0.14999999999999997,0.14999999999999997
74,8168,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.95,0.02,0.5,True,True,False,True,0.030000000000000002,0.44999999999999996,0.8999999999999999
75,23450,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.8,0.85,0.85,False,True,False,True,0.0,0.04999999999999993,0.04999999999999993
76,18287,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.65,0.65,0.65,0.65,False,False,False,False,0.0,0.0,0.0
77,7902,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.65,0.65,0.65,0.65,False,False,False,False,0.0,0.0,0.0
78,24118,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.75,0.65,0.72,0.75,True,True,True,True,0.030000000000000027,0.09999999999999998,0.09999999999999998
79,20306,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.92,0.95,0.95,0.92,True,True,True,True,0.029999999999999916,0.029999999999999916,0.029999999999999916
80,13575,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.25,0.29,0.25,0.25,False,True,False,True,0.0,0.03999999999999998,0.03999999999999998
81,1469,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.2,0.35,0.2,0.25,False,True,False,True,0.0,0.09999999999999998,0.14999999999999997
82,18855,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.75,0.85,0.85,0.75,True,True,True,True,0.09999999999999998,0.09999999999999998,0.09999999999999998
83,15722,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.75,0.65,0.75,0.75,False,True,False,True,0.0,0.09999999999999998,0.09999999999999998
84,19970,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.9,0.95,0.95,0.9,True,True,True,True,0.04999999999999993,0.04999999999999993,0.04999999999999993
85,24862,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.65,0.85,0.85,0.65,True,True,True,True,0.19999999999999996,0.19999999999999996,0.19999999999999996
86,2518,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.15,0.05,0.05,False,True,False,True,0.0,0.09999999999999999,0.09999999999999999
87,778,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.1,0.2,0.1,0.1,False,True,False,True,0.0,0.1,0.1
88,17535,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.92,0.9,0.9,0.92,True,True,True,True,0.020000000000000018,0.020000000000000018,0.020000000000000018
89,10370,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.1,0.15,0.1,0.1,False,True,False,True,0.0,0.04999999999999999,0.04999999999999999
90,13385,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.92,0.92,0.92,0.92,False,False,False,False,0.0,0.0,0.0
91,13100,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.9,0.95,0.95,0.9,True,True,True,True,0.04999999999999993,0.04999999999999993,0.04999999999999993
92,16602,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.78,0.85,0.85,0.78,True,True,True,True,0.06999999999999995,0.06999999999999995,0.06999999999999995
93,10779,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.15,0.15,0.15,0.15,False,False,False,False,0.0,0.0,0.0
94,20416,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.95,0.95,0.85,True,True,True,True,0.09999999999999998,0.09999999999999998,0.09999999999999998
95,7008,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.15,0.21,0.15,0.15,False,True,False,True,0.0,0.06,0.06
96,659,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.28,0.15,0.2,0.28,True,True,True,True,0.08000000000000002,0.13000000000000003,0.13000000000000003
97,9621,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.12,0.05,0.05,False,True,False,True,0.0,0.06999999999999999,0.06999999999999999
98,174,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.2,0.15,0.2,0.2,False,True,False,True,0.0,0.05000000000000002,0.05000000000000002
99,7108,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.2,0.2,0.2,0.2,False,False,False,False,0.0,0.0,0.0
100,21342,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.98,0.93,0.98,0.98,False,True,False,True,0.0,0.04999999999999993,0.04999999999999993
101,15114,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.86,0.85,0.86,0.86,False,True,False,True,0.0,0.010000000000000009,0.010000000000000009
102,19253,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.95,0.95,0.95,0.95,False,False,False,False,0.0,0.0,0.0
103,11993,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.15,0.05,0.05,False,True,False,True,0.0,0.09999999999999999,0.09999999999999999
104,13112,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.65,0.6,0.65,0.65,False,True,False,True,0.0,0.050000000000000044,0.050000000000000044
105,511,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.3,0.25,0.3,0.3,False,True,False,True,0.0,0.04999999999999999,0.04999999999999999
106,20721,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
107,21543,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.78,0.85,0.85,0.78,True,True,True,True,0.06999999999999995,0.06999999999999995,0.06999999999999995
108,19136,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.95,0.93,0.94,0.95,True,True,True,True,0.010000000000000009,0.019999999999999907,0.019999999999999907
109,5102,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.15,0.18,0.18,0.15,True,True,True,True,0.03,0.03,0.03
110,21030,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.94,0.95,0.95,0.94,True,True,True,True,0.010000000000000009,0.010000000000000009,0.010000000000000009
111,21899,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.75,0.85,0.85,0.75,True,True,True,True,0.09999999999999998,0.09999999999999998,0.09999999999999998
112,16155,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.88,0.85,0.86,0.88,True,True,True,True,0.020000000000000018,0.030000000000000027,0.030000000000000027
113,2177,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.12,0.15,0.12,0.12,False,True,False,True,0.0,0.03,0.03
114,20533,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
115,21710,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.75,0.88,0.88,0.75,True,True,True,True,0.13,0.13,0.13
116,10475,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.45,0.4,0.45,0.45,False,True,False,True,0.0,0.04999999999999999,0.04999999999999999
117,13597,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.25,0.95,0.2,0.6,True,True,False,True,0.04999999999999999,0.35,0.7
118,13812,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.86,0.85,0.86,0.86,False,True,False,True,0.0,0.010000000000000009,0.010000000000000009
119,23476,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.25,0.35,0.3,0.25,True,True,True,True,0.04999999999999999,0.09999999999999998,0.09999999999999998
120,19331,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.55,0.4,0.5,0.55,True,True,True,True,0.050000000000000044,0.15000000000000002,0.15000000000000002
121,21198,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.94,0.94,0.85,True,True,True,True,0.08999999999999997,0.08999999999999997,0.08999999999999997
122,20230,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.92,0.92,0.85,True,True,True,True,0.07000000000000006,0.07000000000000006,0.07000000000000006
123,16740,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
124,2367,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.15,0.1,0.15,0.15,False,True,False,True,0.0,0.04999999999999999,0.04999999999999999
125,15743,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.92,0.85,0.88,0.92,True,True,True,True,0.040000000000000036,0.07000000000000006,0.07000000000000006
126,1195,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.15,0.2,0.2,0.15,True,True,True,True,0.05000000000000002,0.05000000000000002,0.05000000000000002
127,2945,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.15,0.05,0.05,False,True,False,True,0.0,0.09999999999999999,0.09999999999999999
128,13542,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.91,0.92,0.92,0.91,True,True,True,True,0.010000000000000009,0.010000000000000009,0.010000000000000009
129,1879,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.35,0.35,0.35,0.35,False,False,False,False,0.0,0.0,0.0
130,5481,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.12,0.15,0.12,0.12,False,True,False,True,0.0,0.03,0.03
131,1506,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.1,0.1,0.1,0.1,False,False,False,False,0.0,0.0,0.0
132,341,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.2,0.35,0.25,0.25,True,True,True,True,0.04999999999999999,0.09999999999999998,0.14999999999999997
133,8209,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.12,0.1,0.12,0.12,False,True,False,True,0.0,0.01999999999999999,0.01999999999999999
134,469,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.2,0.25,0.2,0.2,False,True,False,True,0.0,0.04999999999999999,0.04999999999999999
135,22490,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.92,0.85,0.92,0.92,False,True,False,True,0.0,0.07000000000000006,0.07000000000000006
136,17780,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
137,9649,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.15,0.1,0.15,0.15,False,True,False,True,0.0,0.04999999999999999,0.04999999999999999
138,8204,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.2,0.05,0.1,False,True,False,True,0.0,0.1,0.15000000000000002
139,13402,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.45,0.6,0.55,0.45,True,True,True,True,0.10000000000000003,0.14999999999999997,0.14999999999999997
140,11226,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.12,0.1,0.1,0.12,True,True,True,True,0.01999999999999999,0.01999999999999999,0.01999999999999999
141,1587,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.15,0.15,0.15,0.15,False,False,False,False,0.0,0.0,0.0
142,3362,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.15,0.15,0.15,0.15,False,False,False,False,0.0,0.0,0.0
143,13522,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.35,0.6,0.65,0.4,True,True,True,True,0.30000000000000004,0.19999999999999996,0.25
144,8557,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.2,0.2,0.2,0.2,False,False,False,False,0.0,0.0,0.0
145,10937,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.15,0.05,0.05,False,True,False,True,0.0,0.09999999999999999,0.09999999999999999
146,2930,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.12,0.1,0.12,0.12,False,True,False,True,0.0,0.01999999999999999,0.01999999999999999
147,8814,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.1,0.02,0.05,True,True,False,True,0.030000000000000002,0.05,0.05
148,15697,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.95,0.95,0.95,0.95,False,False,False,False,0.0,0.0,0.0
149,12203,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.2,0.25,0.2,0.2,False,True,False,True,0.0,0.04999999999999999,0.04999999999999999
150,11002,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.02,0.05,0.02,0.02,False,True,False,True,0.0,0.030000000000000002,0.030000000000000002
152,3747,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.1,0.15,0.15,0.1,True,True,True,True,0.04999999999999999,0.04999999999999999,0.04999999999999999
153,9978,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.35,0.35,0.35,0.35,False,False,False,False,0.0,0.0,0.0
154,19344,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.45,0.38,0.45,0.45,False,True,False,True,0.0,0.07,0.07
155,21348,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.95,0.95,0.95,0.95,False,False,False,False,0.0,0.0,0.0
156,2535,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.15,0.25,0.15,0.2,False,True,False,True,0.0,0.04999999999999999,0.1
157,24242,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.92,0.92,0.92,0.92,False,False,False,False,0.0,0.0,0.0
158,21663,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.15,0.95,0.15,0.5,False,True,False,True,0.0,0.44999999999999996,0.7999999999999999
159,3301,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.2,0.15,0.2,0.2,False,True,False,True,0.0,0.05000000000000002,0.05000000000000002
160,15355,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.65,0.85,0.85,0.75,True,True,True,True,0.19999999999999996,0.09999999999999998,0.19999999999999996
161,14129,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.75,0.75,0.75,0.75,False,False,False,False,0.0,0.0,0.0
162,5769,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.35,0.65,0.55,0.45,True,True,True,True,0.20000000000000007,0.2,0.30000000000000004
163,19319,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.95,0.91,0.95,0.95,False,True,False,True,0.0,0.039999999999999925,0.039999999999999925
164,18396,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.65,0.8,0.85,True,True,True,True,0.04999999999999993,0.19999999999999996,0.19999999999999996
165,6513,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.35,0.1,0.2,0.35,True,True,True,True,0.14999999999999997,0.24999999999999997,0.24999999999999997
166,15276,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.6,0.85,0.85,False,True,False,True,0.0,0.25,0.25
167,7465,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.1,0.05,0.05,False,True,False,True,0.0,0.05,0.05
168,23800,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.92,0.85,0.9,0.92,True,True,True,True,0.020000000000000018,0.07000000000000006,0.07000000000000006
169,10384,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.2,0.25,0.2,0.2,False,True,False,True,0.0,0.04999999999999999,0.04999999999999999
170,22782,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.95,0.95,0.85,True,True,True,True,0.09999999999999998,0.09999999999999998,0.09999999999999998
171,1406,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.1,0.05,0.05,False,True,False,True,0.0,0.05,0.05
172,5239,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.12,0.15,0.15,0.12,True,True,True,True,0.03,0.03,0.03
173,716,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.1,0.15,0.1,0.1,False,True,False,True,0.0,0.04999999999999999,0.04999999999999999
174,8011,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.05,0.05,0.05,False,False,False,False,0.0,0.0,0.0
175,8375,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.2,0.17,0.2,0.2,False,True,False,True,0.0,0.03,0.03
176,5271,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.1,0.05,0.05,False,True,False,True,0.0,0.05,0.05
177,8157,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.2,0.35,0.3,0.2,True,True,True,True,0.09999999999999998,0.14999999999999997,0.14999999999999997
178,11009,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.1,0.07,0.1,0.1,False,True,False,True,0.0,0.03,0.03
179,3397,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.15,0.15,0.15,0.15,False,False,False,False,0.0,0.0,0.0
180,9719,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.05,0.05,0.05,False,False,False,False,0.0,0.0,0.0
