trial_id,review_id,m1_profile,m2_profile,interaction_style,m1_gender,m2_gender,m1_initial,m2_initial,m1_final,m2_final,m1_changed,m2_changed,m1_toward_m2,m2_toward_m1,m1_change_magnitude,m2_change_magnitude,initial_disagreement
18,7524,Master's,Master's,neutral,male,male,0.35,0.36,0.36,0.35,True,True,True,True,0.010000000000000009,0.010000000000000009,0.010000000000000009
19,14938,Master's,Master's,neutral,male,male,0.85,0.91,0.91,0.88,True,True,True,True,0.06000000000000005,0.030000000000000027,0.06000000000000005
20,14809,Master's,Master's,neutral,male,male,0.35,0.35,0.35,0.35,False,False,False,False,0.0,0.0,0.0
21,5015,Master's,Master's,neutral,male,male,0.15,0.12,0.12,0.15,True,True,True,True,0.03,0.03,0.03
22,425,Master's,Master's,neutral,male,male,0.15,0.2,0.2,0.15,True,True,True,True,0.05000000000000002,0.05000000000000002,0.05000000000000002
23,2688,Master's,Master's,neutral,male,male,0.85,0.86,0.86,0.86,True,False,True,False,0.010000000000000009,0.0,0.010000000000000009
24,4262,Master's,Master's,neutral,male,male,0.2,0.2,0.2,0.2,False,False,False,False,0.0,0.0,0.0
25,22480,Master's,Master's,neutral,male,male,0.65,0.65,0.65,0.65,False,False,False,False,0.0,0.0,0.0
26,4202,Master's,Master's,neutral,male,male,0.2,0.2,0.2,0.2,False,False,False,False,0.0,0.0,0.0
27,12239,Master's,Master's,neutral,male,male,0.1,0.2,0.2,0.2,True,False,True,False,0.1,0.0,0.1
28,20354,Master's,Master's,neutral,male,male,0.55,0.45,0.5,0.55,True,True,True,True,0.050000000000000044,0.10000000000000003,0.10000000000000003
29,1909,Master's,Master's,neutral,male,male,0.1,0.05,0.05,0.1,True,True,True,True,0.05,0.05,0.05
30,8357,Master's,Master's,neutral,male,male,0.3,0.3,0.3,0.3,False,False,False,False,0.0,0.0,0.0
31,7939,Master's,Master's,neutral,male,male,0.15,0.15,0.15,0.15,False,False,False,False,0.0,0.0,0.0
32,22471,Master's,Master's,neutral,male,male,0.9,0.9,0.9,0.9,False,False,False,False,0.0,0.0,0.0
33,14937,Master's,Master's,neutral,male,male,0.92,0.95,0.95,0.92,True,True,True,True,0.029999999999999916,0.029999999999999916,0.029999999999999916
34,16973,Master's,Master's,neutral,male,male,0.97,0.95,0.97,0.97,False,True,False,True,0.0,0.020000000000000018,0.020000000000000018
35,13739,Master's,Master's,neutral,male,male,0.92,0.89,0.9,0.92,True,True,True,True,0.020000000000000018,0.030000000000000027,0.030000000000000027
36,10546,Master's,Master's,neutral,male,male,0.3,0.25,0.25,0.3,True,True,True,True,0.04999999999999999,0.04999999999999999,0.04999999999999999
37,7518,Master's,Master's,neutral,male,male,0.05,0.05,0.05,0.05,False,False,False,False,0.0,0.0,0.0
38,4939,Master's,Master's,neutral,male,male,0.2,0.2,0.2,0.2,False,False,False,False,0.0,0.0,0.0
39,14598,Master's,Master's,neutral,male,male,0.92,0.95,0.95,0.95,True,False,True,False,0.029999999999999916,0.0,0.029999999999999916
40,12219,Master's,Master's,neutral,male,male,0.55,0.45,0.5,0.55,True,True,True,True,0.050000000000000044,0.10000000000000003,0.10000000000000003
41,9597,Master's,Master's,neutral,male,male,0.2,0.12,0.12,0.2,True,True,True,True,0.08000000000000002,0.08000000000000002,0.08000000000000002
42,1541,Master's,Master's,neutral,male,male,0.12,0.2,0.2,0.12,True,True,True,True,0.08000000000000002,0.08000000000000002,0.08000000000000002
43,17257,Master's,Master's,neutral,male,male,0.1,0.9,0.9,0.9,True,False,True,False,0.8,0.0,0.8
44,6562,Master's,Master's,neutral,male,male,0.25,0.27,0.27,0.25,True,True,True,True,0.020000000000000018,0.020000000000000018,0.020000000000000018
45,16081,Master's,Master's,neutral,male,male,0.92,0.95,0.95,0.95,True,False,True,False,0.029999999999999916,0.0,0.029999999999999916
46,6270,Master's,Master's,neutral,male,male,0.1,0.1,0.1,0.1,False,False,False,False,0.0,0.0,0.0
47,7253,Master's,Master's,neutral,male,male,0.2,0.25,0.25,0.2,True,True,True,True,0.04999999999999999,0.04999999999999999,0.04999999999999999
48,15455,Master's,Master's,neutral,male,male,0.95,0.95,0.95,0.95,False,False,False,False,0.0,0.0,0.0
49,10560,Master's,Master's,neutral,male,male,0.08,0.15,0.15,0.08,True,True,True,True,0.06999999999999999,0.06999999999999999,0.06999999999999999
50,16512,Master's,Master's,neutral,male,male,0.85,0.75,0.8,0.85,True,True,True,True,0.04999999999999993,0.09999999999999998,0.09999999999999998
