trial_id,review_id,m1_profile,m2_profile,interaction_style,m1_gender,m2_gender,m1_initial,m2_initial,m1_final,m2_final,m1_changed,m2_changed,m1_toward_m2,m2_toward_m1,m1_change_magnitude,m2_change_magnitude,initial_disagreement
15,19176,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.85,0.88,0.85,True,False,False,False,0.030000000000000027,0.0,0.0
16,4394,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.15,0.1,0.15,0.15,False,True,False,True,0.0,0.04999999999999999,0.04999999999999999
17,2035,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.2,0.2,0.2,0.2,False,False,False,False,0.0,0.0,0.0
18,23710,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.95,0.9,0.95,0.95,False,True,False,True,0.0,0.04999999999999993,0.04999999999999993
19,2145,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.28,0.25,0.28,0.28,False,True,False,True,0.0,0.030000000000000027,0.030000000000000027
20,15517,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.45,0.55,0.55,0.45,True,True,True,True,0.10000000000000003,0.10000000000000003,0.10000000000000003
21,3168,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.1,0.1,0.1,0.1,False,False,False,False,0.0,0.0,0.0
22,24407,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.95,0.95,0.95,0.95,False,False,False,False,0.0,0.0,0.0
23,22859,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.9,0.9,0.85,True,True,True,True,0.050000000000000044,0.050000000000000044,0.050000000000000044
24,10587,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.1,0.05,0.05,False,True,False,True,0.0,0.05,0.05
25,7359,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.1,0.03,0.05,True,True,False,True,0.020000000000000004,0.05,0.05
26,12159,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.1,0.05,0.05,False,True,False,True,0.0,0.05,0.05
27,5603,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.2,0.2,0.2,0.2,False,False,False,False,0.0,0.0,0.0
28,20363,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.75,0.8,0.8,0.75,True,True,True,True,0.050000000000000044,0.050000000000000044,0.050000000000000044
29,14303,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
30,24909,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.92,0.9,0.92,0.92,False,True,False,True,0.0,0.020000000000000018,0.020000000000000018
31,9539,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.15,0.2,0.2,0.15,True,True,True,True,0.05000000000000002,0.05000000000000002,0.05000000000000002
32,10483,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.35,0.3,0.35,0.35,False,True,False,True,0.0,0.04999999999999999,0.04999999999999999
33,7874,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.1,0.05,0.05,False,True,False,True,0.0,0.05,0.05
34,24600,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.93,0.95,0.95,0.93,True,True,True,True,0.019999999999999907,0.019999999999999907,0.019999999999999907
35,17487,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
36,15637,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.9,0.9,0.9,0.9,False,False,False,False,0.0,0.0,0.0
37,6195,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.05,0.05,0.05,False,False,False,False,0.0,0.0,0.0
38,22263,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.8,0.85,0.85,False,True,False,True,0.0,0.04999999999999993,0.04999999999999993
39,20712,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.85,0.85,0.85,False,False,False,False,0.0,0.0,0.0
40,12786,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.91,0.9,0.91,0.91,False,True,False,True,0.0,0.010000000000000009,0.010000000000000009
41,14335,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.65,0.65,0.65,0.65,False,False,False,False,0.0,0.0,0.0
42,15187,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.55,0.75,0.75,0.55,True,True,True,True,0.19999999999999996,0.19999999999999996,0.19999999999999996
43,17460,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.9,0.85,0.9,0.9,False,True,False,True,0.0,0.050000000000000044,0.050000000000000044
44,11681,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.2,0.2,0.2,0.2,False,False,False,False,0.0,0.0,0.0
45,8282,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.2,0.2,0.2,0.2,False,False,False,False,0.0,0.0,0.0
46,2794,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.05,0.1,0.05,0.05,False,True,False,True,0.0,0.05,0.05
47,22276,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.9,0.9,0.85,True,True,True,True,0.050000000000000044,0.050000000000000044,0.050000000000000044
48,24684,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.85,0.8,0.85,0.85,False,True,False,True,0.0,0.04999999999999993,0.04999999999999993
49,9804,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.1,0.1,0.1,0.1,False,False,False,False,0.0,0.0,0.0
50,853,senior_expert_and_team_leader,junior_trainee,neutral,male,male,0.1,0.1,0.1,0.1,False,False,False,False,0.0,0.0,0.0
